Name,Record ID,Organization Full Name,Trimmed Name,Shorthand,Type,Sub-Type,EIN,EIN searched,Parent Org,Website,Mission/Description,Network Membership,# Networks,Network Founder,Maps Managed,Tech Tools,People,Street,City,State,Zip,General Contact Email,Org Phone,Location Scope,Location Notes,Data Source,Tax Class/Subsection,Subsection Description,nonprofit class w description,NTEE Code,Goals,Category of Work,Methods,Self-Identified Ideology,Funder Type,External Schema,DFN Coding,Candid Subject,Candid Population,CC Primary Work,CC Topic(s),CC Work Area(s),CC Audiences,Link to Agora,2022 Revenue,2021 Revenue,2020 Revenue,2019 Revenue,2018 Revenue,2017 Revenue,2016 Revenue,2015 Revenue,Full Data,FLAG FOR REVIEW,Reason for flag/review,Flagged/unflagged by,Notes,Last modified,Created by,Orgs & Funders table,Latest Tax Year (from Link to Agora),DFN 990 data,Last modified by,Ruling Year,IRS Org Name,Resolved,Resolved by,Organization does not exist,Organization does not meet criteria for inclusion,Notes about not meeting criteria,Latitude,Longitude
Woodmen of the World Life Insurance Society,8618,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7629758,,,,,,0,,,,,9221 E Holmes St,Tucson,AZ,85710,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8619,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7630723,,,,,,0,,,,,1544 Pharo Morgan Rd,Perry,FL,32347,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD OMAHA WOODMEN LIFE INSURANCE SOCIETY,,,,$0.00,,,,,,,,Rachel Fersh,,1/3/2024,Rachel Fersh,,2019,,Rachel Fersh,1941,WOODMEN OF THE WORLD OMAHA WOODMEN LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8620,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7629785,,,,,,0,,,,,3074 Highway 35 N,Sheridan,AR,72150,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8621,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7630451,,,,,,0,,,,,8511 Abaco Dr,Newport News,VA,23605,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,,,,,,,,,,,,,,,12/26/2023,Rachel Fersh,,,,Rachel Fersh,,,,,,,,,
Woodmen of the World Life Insurance Society,8622,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,85-0257362,,,,,,0,,,,,1700 FARNAM ST,OMAHA,NE,68102,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8623,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7630928,,,,,,0,,,,,PO Box 406,Warsaw,KY,41095,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8624,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,58-1919167,,,,,,0,,,,,165 Crawford Manor Dr,Toccoa,GA,30577,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,checked,chapter organization to be batched;,Breanna Bowyer,,5/7/2024,Rachel Fersh,,2022,,Breanna Bowyer,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8625,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7630208,,,,,,0,,,,,79 DOUVAINE CT,SPRING,TX,77382,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,checked,chapter organization to be batched;,Breanna Bowyer,,4/23/2024,Rachel Fersh,,2022,,Breanna Bowyer,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8626,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,59-2415514,,,,,,0,,,,,2978 Huntington Dr,Tallahassee,FL,32308,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,,,,,,,,,,,,,,,12/26/2023,Rachel Fersh,,,,Rachel Fersh,,,,,,,,,
Woodmen of the World Life Insurance Society,8627,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,75-1838167,,,,,,0,,,,,1700 FARNAM ST,OMAHA,NE,68102,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8628,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,51-0224565,,,,,,0,,,,,172 Hummingbird Ln,Jackson,GA,30233,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,checked,chapter organization to be batched;,Breanna Bowyer,,5/7/2024,Rachel Fersh,,2022,,Breanna Bowyer,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8629,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7628666,,,,,,0,,,,,3113 Apple Ave,Mount Vernon,IL,62864,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8630,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,,,23-7630840,,,,COMMUNITY ORG BENEFITING NEEDY CITIZENS,,0,,,,,1241 VOLUNTEER PKWY STE 230,BRISTOL,TN,37620,,,Community/Local - single,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$23615.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8631,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,54-1231267,,,,,,0,,,,,PO Box 191,Tappahannock,VA,22560,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,,,,,,,,,,,,,,,12/26/2023,Rachel Fersh,,,,Rachel Fersh,,,,,,,,,
Woodmen of the World Life Insurance Society,8632,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7631127,,,,,,0,,,,,12049 Pee Dee Rd S,Galivants Ferry,SC,29544,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8633,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7629759,,,,,,0,,,,,3722 E Sunnyside Dr,Phoenix,AZ,85028,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8634,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7629913,,,,,,0,,,,,182 Coleman Rd,Griffin,GA,30223,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,checked,chapter organization to be batched;,Breanna Bowyer,,5/7/2024,Rachel Fersh,,2022,,Breanna Bowyer,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8635,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7629111,,,,,,0,,,,,53 Axford Rd,Trenton,NJ,8610,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,,,,,,,,,,,,,,,12/26/2023,Rachel Fersh,,,,Rachel Fersh,,,,,,,,,
Woodmen of the World Life Insurance Society,8636,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,,,59-2215000,,,,A Uniting Organization for Florida Chapters,,0,,,,,3051 Highland Oaks Ter Ste 2,Tallahassee,FL,32301,,,Community/Local - single,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8637,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,58-1582942,,,,,,0,,,,,803 Grindstone Pl SW,Marietta,GA,30060,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,,,,,,,,,,,checked,chapter organization to be batched;,Breanna Bowyer,,5/7/2024,Rachel Fersh,,,,Breanna Bowyer,,,,,,,,,
Woodmen of the World Life Insurance Society,8638,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,37-1160366,,,,,,0,,,,,601 W Rickelman Ave,Effingham,IL,62401,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8639,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7629001,,,,,,0,,,,,PO Box 383,Farmville,NC,27828,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8640,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,72-1052331,,,,,,0,,,,,300 Twin Lake Rd,Jonesville,LA,71343,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8641,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,51-0179460,,,,,,0,,,,,5180 Stone Trce,Stone Mountain,GA,30083,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,,,,,,,,,,,checked,chapter organization to be batched;,Breanna Bowyer,,5/7/2024,Rachel Fersh,,,,Breanna Bowyer,,,,,,,,,
Woodmen of the World Life Insurance Society,8642,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,74-1886171,,,,,,0,,,,,5411 Golden Stream Dr,Houston,TX,77066,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,checked,chapter organization to be batched;,Breanna Bowyer,,4/23/2024,Rachel Fersh,,2022,,Breanna Bowyer,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8643,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7628979,,,,,,0,,,,,6019 DOCKSIDE DR,HICKORY,NC,28601,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8644,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,36-3953352,,,,,,0,,,,,4267 Grace St,Schiller Park,IL,60176,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,,,,,,,,,,,,,,,12/26/2023,Rachel Fersh,,,,Rachel Fersh,,,,,,,,,
Woodmen of the World Life Insurance Society,8645,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7630832,,,,,,0,,,,,PO Box 958,Camden,TN,38320,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8646,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7401976,,,,,,0,,,,,1150 Wedgewood Dr,Saint Charles,MO,63303,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8647,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7629474,,,,,,0,,,,,31371 Kenady Ln,Cottage Grove,OR,97424,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8648,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7628992,,,,,,0,,,,,296 Old Highway 60,Ronda,NC,28670,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8649,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7630745,,,,,,0,,,,,PO Box 2891,Apopka,FL,32704,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,,,,,1/3/2024,Rachel Fersh,,2022,,Rachel Fersh,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
Woodmen of the World Life Insurance Society,8650,Woodmen of the World Life Insurance Society,Woodmen of the World Life Insurance Society,,Practitioner Organization,Chapter,23-7629880,,,,,,0,,,,,2758 Ga Highway 195 S,Leslie,GA,31764,,,,,Candid,501(c)(8),Fraternal Beneficiary Societies,501(c)(8) Fraternal Beneficiary Societies,Q35 International Democracy & Civil Society Development,Service & Volunteerism,Service & Volunteerism,Service and Volunteerism,,,,,Democracy,,,,,,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,$0.00,,,$0.00,,,,,,checked,chapter organization to be batched;,Breanna Bowyer,,5/7/2024,Rachel Fersh,,2022,,Breanna Bowyer,1941,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,,,,,,,
